15030,0.42296287
20370,0.415552815
35320,0.499839647
29440,0.466796241
17950,0.454128215
13040,0.432830197
50400,0.514716529
31370,0.445873945
24370,0.441487034
9989,0.474327081
80470,0.514427993
40180,0.526779574
23690,0.45904514
